pcd,lad23cd,lad23nm
"ZE1 0JL","S12000027","Shetland Islands"
"ZE1 0JN","S12000027","Shetland Islands"
"ZE1 0JP","S12000027","Shetland Islands"
"ZE1 0JQ","S12000027","Shetland Islands"
"ZE1 0JR","S12000027","Shetland Islands"
"ZE1 0JS","S12000027","Shetland Islands"
"ZE1 0JT","S12000027","Shetland Islands"
"ZE1 0JU","S12000027","Shetland Islands"
"ZE1 0JW","S12000027","Shetland Islands"
"ZE1 0JX","S12000027","Shetland Islands"
"ZE1 0JY","S12000027","Shetland Islands"
"ZE1 0JZ","S12000027","Shetland Islands"
"ZE1 0LA","S12000027","Shetland Islands"
"ZE1 0LB","S12000027","Shetland Islands"
"ZE1 0LD","S12000027","Shetland Islands"
"ZE1 0LE","S12000027","Shetland Islands"
"ZE1 0LF","S12000027","Shetland Islands"
"ZE1 0LG","S12000027","Shetland Islands"
"ZE1 0LH","S12000027","Shetland Islands"
"ZE1 0LJ","S12000027","Shetland Islands"
"ZE1 0LL","S12000027","Shetland Islands"
"ZE1 0LN","S12000027","Shetland Islands"
"ZE1 0LP","S12000027","Shetland Islands"
"ZE1 0LQ","S12000027","Shetland Islands"
"ZE1 0LR","S12000027","Shetland Islands"
"ZE1 0LS","S12000027","Shetland Islands"
"ZE1 0LT","S12000027","Shetland Islands"
"ZE1 0LU","S12000027","Shetland Islands"
"ZE1 0LW","S12000027","Shetland Islands"
"ZE1 0LX","S12000027","Shetland Islands"
"ZE1 0LY","S12000027","Shetland Islands"
"ZE1 0LZ","S12000027","Shetland Islands"
"ZE1 0NA","S12000027","Shetland Islands"
"ZE1 0NB","S12000027","Shetland Islands"
"ZE1 0ND","S12000027","Shetland Islands"
"ZE1 0NE","S12000027","Shetland Islands"
"ZE1 0NF","S12000027","Shetland Islands"
"ZE1 0NG","S12000027","Shetland Islands"
"ZE1 0NH","S12000027","Shetland Islands"
"ZE1 0NJ","S12000027","Shetland Islands"
"ZE1 0NL","S12000027","Shetland Islands"
"ZE1 0NN","S12000027","Shetland Islands"
"ZE1 0NP","S12000027","Shetland Islands"
"ZE1 0NQ","S12000027","Shetland Islands"
"ZE1 0NR","S12000027","Shetland Islands"
"ZE1 0NS","S12000027","Shetland Islands"
"ZE1 0NT","S12000027","Shetland Islands"
"ZE1 0NU","S12000027","Shetland Islands"
"ZE1 0NW","S12000027","Shetland Islands"
"ZE1 0NX","S12000027","Shetland Islands"
"ZE1 0NY","S12000027","Shetland Islands"
"ZE1 0NZ","S12000027","Shetland Islands"
"ZE1 0PA","S12000027","Shetland Islands"
"ZE1 0PB","S12000027","Shetland Islands"
"ZE1 0PD","S12000027","Shetland Islands"
"ZE1 0PE","S12000027","Shetland Islands"
"ZE1 0PF","S12000027","Shetland Islands"
"ZE1 0PG","S12000027","Shetland Islands"
"ZE1 0PH","S12000027","Shetland Islands"
"ZE1 0PJ","S12000027","Shetland Islands"
"ZE1 0PL","S12000027","Shetland Islands"
"ZE1 0PN","S12000027","Shetland Islands"
"ZE1 0PP","S12000027","Shetland Islands"
"ZE1 0PQ","S12000027","Shetland Islands"
"ZE1 0PR","S12000027","Shetland Islands"
"ZE1 0PS","S12000027","Shetland Islands"
"ZE1 0PT","S12000027","Shetland Islands"
"ZE1 0PU","S12000027","Shetland Islands"
"ZE1 0PW","S12000027","Shetland Islands"
"ZE1 0PX","S12000027","Shetland Islands"
"ZE1 0PY","S12000027","Shetland Islands"
"ZE1 0PZ","S12000027","Shetland Islands"
"ZE1 0QA","S12000027","Shetland Islands"
"ZE1 0QB","S12000027","Shetland Islands"
"ZE1 0QD","S12000027","Shetland Islands"
"ZE1 0QE","S12000027","Shetland Islands"
"ZE1 0QF","S12000027","Shetland Islands"
"ZE1 0QG","S12000027","Shetland Islands"
"ZE1 0QH","S12000027","Shetland Islands"
"ZE1 0QJ","S12000027","Shetland Islands"
"ZE1 0QL","S12000027","Shetland Islands"
"ZE1 0QN","S12000027","Shetland Islands"
"ZE1 0QP","S12000027","Shetland Islands"
"ZE1 0QQ","S12000027","Shetland Islands"
"ZE1 0QR","S12000027","Shetland Islands"
"ZE1 0QS","S12000027","Shetland Islands"
"ZE1 0QT","S12000027","Shetland Islands"
"ZE1 0QU","S12000027","Shetland Islands"
"ZE1 0QW","S12000027","Shetland Islands"
"ZE1 0QX","S12000027","Shetland Islands"
"ZE1 0QY","S12000027","Shetland Islands"
"ZE1 0QZ","S12000027","Shetland Islands"
"ZE1 0RA","S12000027","Shetland Islands"
"ZE1 0RB","S12000027","Shetland Islands"
"ZE1 0RD","S12000027","Shetland Islands"
"ZE1 0RE","S12000027","Shetland Islands"
"ZE1 0RF","S12000027","Shetland Islands"
"ZE1 0RG","S12000027","Shetland Islands"
"ZE1 0RH","S12000027","Shetland Islands"
"ZE1 0RJ","S12000027","Shetland Islands"
"ZE1 0RL","S12000027","Shetland Islands"
"ZE1 0RN","S12000027","Shetland Islands"
"ZE1 0RP","S12000027","Shetland Islands"
"ZE1 0RQ","S12000027","Shetland Islands"
"ZE1 0RR","S12000027","Shetland Islands"
"ZE1 0RS","S12000027","Shetland Islands"
"ZE1 0RT","S12000027","Shetland Islands"
"ZE1 0RU","S12000027","Shetland Islands"
"ZE1 0RW","S12000027","Shetland Islands"
"ZE1 0RX","S12000027","Shetland Islands"
"ZE1 0RY","S12000027","Shetland Islands"
"ZE1 0RZ","S12000027","Shetland Islands"
"ZE1 0SA","S12000027","Shetland Islands"
"ZE1 0SB","S12000027","Shetland Islands"
"ZE1 0SD","S12000027","Shetland Islands"
"ZE1 0SE","S12000027","Shetland Islands"
"ZE1 0SF","S12000027","Shetland Islands"
"ZE1 0SG","S12000027","Shetland Islands"
"ZE1 0SH","S12000027","Shetland Islands"
"ZE1 0SJ","S12000027","Shetland Islands"
"ZE1 0SL","S12000027","Shetland Islands"
"ZE1 0SN","S12000027","Shetland Islands"
"ZE1 0SP","S12000027","Shetland Islands"
"ZE1 0SQ","S12000027","Shetland Islands"
"ZE1 0SR","S12000027","Shetland Islands"
"ZE1 0SS","S12000027","Shetland Islands"
"ZE1 0ST","S12000027","Shetland Islands"
"ZE1 0SU","S12000027","Shetland Islands"
"ZE1 0SW","S12000027","Shetland Islands"
"ZE1 0SX","S12000027","Shetland Islands"
"ZE1 0SY","S12000027","Shetland Islands"
"ZE1 0SZ","S12000027","Shetland Islands"
"ZE1 0TA","S12000027","Shetland Islands"
"ZE1 0TB","S12000027","Shetland Islands"
"ZE1 0TD","S12000027","Shetland Islands"
"ZE1 0TE","S12000027","Shetland Islands"
"ZE1 0TF","S12000027","Shetland Islands"
"ZE1 0TG","S12000027","Shetland Islands"
"ZE1 0TH","S12000027","Shetland Islands"
"ZE1 0TJ","S12000027","Shetland Islands"
"ZE1 0TL","S12000027","Shetland Islands"
"ZE1 0TN","S12000027","Shetland Islands"
"ZE1 0TP","S12000027","Shetland Islands"
"ZE1 0TQ","S12000027","Shetland Islands"
"ZE1 0TR","S12000027","Shetland Islands"
"ZE1 0TS","S12000027","Shetland Islands"
"ZE1 0TT","S12000027","Shetland Islands"
"ZE1 0TU","S12000027","Shetland Islands"
"ZE1 0TW","S12000027","Shetland Islands"
"ZE1 0TX","S12000027","Shetland Islands"
"ZE1 0TY","S12000027","Shetland Islands"
"ZE1 0TZ","S12000027","Shetland Islands"
"ZE1 0UA","S12000027","Shetland Islands"
"ZE1 0UB","S12000027","Shetland Islands"
"ZE1 0UD","S12000027","Shetland Islands"
"ZE1 0UE","S12000027","Shetland Islands"
"ZE1 0UF","S12000027","Shetland Islands"
"ZE1 0UG","S12000027","Shetland Islands"
"ZE1 0UH","S12000027","Shetland Islands"
"ZE1 0UJ","S12000027","Shetland Islands"
"ZE1 0UL","S12000027","Shetland Islands"
"ZE1 0UN","S12000027","Shetland Islands"
"ZE1 0UP","S12000027","Shetland Islands"
"ZE1 0UQ","S12000027","Shetland Islands"
"ZE1 0UR","S12000027","Shetland Islands"
"ZE1 0US","S12000027","Shetland Islands"
"ZE1 0UT","S12000027","Shetland Islands"
"ZE1 0UU","S12000027","Shetland Islands"
"ZE1 0UW","S12000027","Shetland Islands"
"ZE1 0UX","S12000027","Shetland Islands"
"ZE1 0UY","S12000027","Shetland Islands"
"ZE1 0UZ","S12000027","Shetland Islands"
"ZE1 0WA","S12000027","Shetland Islands"
"ZE1 0WB","S12000027","Shetland Islands"
"ZE1 0WD","S12000027","Shetland Islands"
"ZE1 0WG","S12000027","Shetland Islands"
"ZE1 0WH","S12000027","Shetland Islands"
"ZE1 0WJ","S12000027","Shetland Islands"
"ZE1 0WL","S12000027","Shetland Islands"
