pcd,lad23cd,lad23nm
"G1  1QG","S12000049","Glasgow City"
"G1  1QH","S12000049","Glasgow City"
"G1  1QJ","S12000049","Glasgow City"
"G1  1QL","S12000049","Glasgow City"
"G1  1QN","S12000049","Glasgow City"
"G1  1QP","S12000049","Glasgow City"
"G1  1QQ","S12000049","Glasgow City"
"G1  1QR","S12000049","Glasgow City"
"G1  1QS","S12000049","Glasgow City"
"G1  1QT","S12000049","Glasgow City"
"G1  1QU","S12000049","Glasgow City"
"G1  1QW","S12000049","Glasgow City"
"G1  1QX","S12000049","Glasgow City"
"G1  1QY","S12000049","Glasgow City"
"G1  1QZ","S12000049","Glasgow City"
"G1  1RB","S12000049","Glasgow City"
"G1  1RD","S12000049","Glasgow City"
"G1  1RE","S12000049","Glasgow City"
"G1  1RF","S12000049","Glasgow City"
"G1  1RG","S12000049","Glasgow City"
"G1  1RH","S12000049","Glasgow City"
"G1  1RJ","S12000049","Glasgow City"
"G1  1RL","S12000049","Glasgow City"
"G1  1RN","S12000049","Glasgow City"
"G1  1RP","S12000049","Glasgow City"
"G1  1RQ","S12000049","Glasgow City"
"G1  1RS","S12000049","Glasgow City"
"G1  1RU","S12000049","Glasgow City"
"G1  1RW","S12000049","Glasgow City"
"G1  1RX","S12000049","Glasgow City"
"G1  1RY","S12000049","Glasgow City"
"G1  1SD","S12000049","Glasgow City"
"G1  1SE","S12000049","Glasgow City"
"G1  1SG","S12000049","Glasgow City"
"G1  1SH","S12000049","Glasgow City"
"G1  1SJ","S12000049","Glasgow City"
"G1  1SL","S12000049","Glasgow City"
"G1  1SN","S12000049","Glasgow City"
"G1  1SQ","S12000049","Glasgow City"
"G1  1SR","S12000049","Glasgow City"
"G1  1SS","S12000049","Glasgow City"
"G1  1ST","S12000049","Glasgow City"
"G1  1SU","S12000049","Glasgow City"
"G1  1SW","S12000049","Glasgow City"
"G1  1SX","S12000049","Glasgow City"
"G1  1SY","S12000049","Glasgow City"
"G1  1SZ","S12000049","Glasgow City"
"G1  1TA","S12000049","Glasgow City"
"G1  1TB","S12000049","Glasgow City"
"G1  1TD","S12000049","Glasgow City"
"G1  1TE","S12000049","Glasgow City"
"G1  1TF","S12000049","Glasgow City"
"G1  1TG","S12000049","Glasgow City"
"G1  1TH","S12000049","Glasgow City"
"G1  1TJ","S12000049","Glasgow City"
"G1  1TL","S12000049","Glasgow City"
"G1  1TN","S12000049","Glasgow City"
"G1  1TP","S12000049","Glasgow City"
"G1  1TQ","S12000049","Glasgow City"
"G1  1TR","S12000049","Glasgow City"
"G1  1TS","S12000049","Glasgow City"
"G1  1TT","S12000049","Glasgow City"
"G1  1TU","S12000049","Glasgow City"
"G1  1TW","S12000049","Glasgow City"
"G1  1TX","S12000049","Glasgow City"
"G1  1TY","S12000049","Glasgow City"
"G1  1UA","S12000049","Glasgow City"
"G1  1UB","S12000049","Glasgow City"
"G1  1UG","S12000049","Glasgow City"
"G1  1UH","S12000049","Glasgow City"
"G1  1UJ","S12000049","Glasgow City"
"G1  1UL","S12000049","Glasgow City"
"G1  1UN","S12000049","Glasgow City"
"G1  1UP","S12000049","Glasgow City"
"G1  1UQ","S12000049","Glasgow City"
"G1  1UR","S12000049","Glasgow City"
"G1  1US","S12000049","Glasgow City"
"G1  1UT","S12000049","Glasgow City"
"G1  1UW","S12000049","Glasgow City"
"G1  1UZ","S12000049","Glasgow City"
"G1  1WA","S12000049","Glasgow City"
"G1  1WB","S12000049","Glasgow City"
"G1  1WE","S12000049","Glasgow City"
"G1  1WJ","S12000049","Glasgow City"
"G1  1WP","S12000049","Glasgow City"
"G1  1WU","S12000049","Glasgow City"
"G1  1XH","S12000049","Glasgow City"
"G1  1XJ","S12000049","Glasgow City"
"G1  1XL","S12000049","Glasgow City"
"G1  1XN","S12000049","Glasgow City"
"G1  1XP","S12000049","Glasgow City"
"G1  1XQ","S12000049","Glasgow City"
"G1  1XR","S12000049","Glasgow City"
"G1  1XS","S12000049","Glasgow City"
"G1  1XT","S12000049","Glasgow City"
"G1  1XU","S12000049","Glasgow City"
"G1  1XW","S12000049","Glasgow City"
"G1  1XX","S12000049","Glasgow City"
"G1  1XY","S12000049","Glasgow City"
"G1  1XZ","S12000049","Glasgow City"
"G1  1YA","S12000049","Glasgow City"
"G1  1YB","S12000049","Glasgow City"
"G1  1YD","S12000049","Glasgow City"
"G1  1YE","S12000049","Glasgow City"
"G1  1YF","S12000049","Glasgow City"
"G1  1YG","S12000049","Glasgow City"
"G1  1YH","S12000049","Glasgow City"
"G1  1YJ","S12000049","Glasgow City"
"G1  1YL","S12000049","Glasgow City"
"G1  1YN","S12000049","Glasgow City"
"G1  1YP","S12000049","Glasgow City"
"G1  1YQ","S12000049","Glasgow City"
"G1  1YR","S12000049","Glasgow City"
"G1  1YS","S12000049","Glasgow City"
"G1  1YT","S12000049","Glasgow City"
"G1  1YU","S12000049","Glasgow City"
"G1  1YW","S12000049","Glasgow City"
"G1  1YX","S12000049","Glasgow City"
"G1  1YY","S12000049","Glasgow City"
"G1  1YZ","S12000049","Glasgow City"
"G1  1ZD","S12000049","Glasgow City"
"G1  1ZE","S12000049","Glasgow City"
"G1  1ZJ","S12000049","Glasgow City"
"G1  1ZL","S12000049","Glasgow City"
"G1  1ZS","S12000049","Glasgow City"
"G1  1ZT","S12000049","Glasgow City"
"G1  1ZW","S12000049","Glasgow City"
"G1  1ZY","S12000049","Glasgow City"
"G1  2AA","S12000049","Glasgow City"
"G1  2AB","S12000049","Glasgow City"
"G1  2AD","S12000049","Glasgow City"
"G1  2AE","S12000049","Glasgow City"
"G1  2AF","S12000049","Glasgow City"
"G1  2AG","S12000049","Glasgow City"
"G1  2AH","S12000049","Glasgow City"
"G1  2AJ","S12000049","Glasgow City"
"G1  2AL","S12000049","Glasgow City"
"G1  2AN","S12000049","Glasgow City"
"G1  2AQ","S12000049","Glasgow City"
"G1  2AT","S12000049","Glasgow City"
"G1  2AW","S12000049","Glasgow City"
"G1  2AX","S12000049","Glasgow City"
"G1  2AZ","S12000049","Glasgow City"
"G1  2BB","S12000049","Glasgow City"
"G1  2BD","S12000049","Glasgow City"
"G1  2BG","S12000049","Glasgow City"
"G1  2BH","S12000049","Glasgow City"
"G1  2BL","S12000049","Glasgow City"
"G1  2BN","S12000049","Glasgow City"
"G1  2BP","S12000049","Glasgow City"
"G1  2BQ","S12000049","Glasgow City"
"G1  2BS","S12000049","Glasgow City"
"G1  2BT","S12000049","Glasgow City"
"G1  2BU","S12000049","Glasgow City"
"G1  2BW","S12000049","Glasgow City"
"G1  2BX","S12000049","Glasgow City"
"G1  2BY","S12000049","Glasgow City"
"G1  2DA","S12000049","Glasgow City"
"G1  2DB","S12000049","Glasgow City"
"G1  2DD","S12000049","Glasgow City"
"G1  2DE","S12000049","Glasgow City"
"G1  2DG","S12000049","Glasgow City"
"G1  2DH","S12000049","Glasgow City"
"G1  2DJ","S12000049","Glasgow City"
"G1  2DL","S12000049","Glasgow City"
"G1  2DP","S12000049","Glasgow City"
"G1  2DQ","S12000049","Glasgow City"
"G1  2DR","S12000049","Glasgow City"
"G1  2DS","S12000049","Glasgow City"
"G1  2DT","S12000049","Glasgow City"
"G1  2DU","S12000049","Glasgow City"
"G1  2DW","S12000049","Glasgow City"
"G1  2DX","S12000049","Glasgow City"
"G1  2DY","S12000049","Glasgow City"
"G1  2DZ","S12000049","Glasgow City"
"G1  2EA","S12000049","Glasgow City"
"G1  2EB","S12000049","Glasgow City"
"G1  2EE","S12000049","Glasgow City"
"G1  2EG","S12000049","Glasgow City"
"G1  2EH","S12000049","Glasgow City"
"G1  2EJ","S12000049","Glasgow City"
"G1  2EP","S12000049","Glasgow City"
"G1  2EQ","S12000049","Glasgow City"
"G1  2ER","S12000049","Glasgow City"
"G1  2ES","S12000049","Glasgow City"
"G1  2ET","S12000049","Glasgow City"
"G1  2EU","S12000049","Glasgow City"
"G1  2EW","S12000049","Glasgow City"
"G1  2EX","S12000049","Glasgow City"
"G1  2EZ","S12000049","Glasgow City"
"G1  2FF","S12000049","Glasgow City"
"G1  2GF","S12000049","Glasgow City"
"G1  2HB","S12000049","Glasgow City"
"G1  2HD","S12000049","Glasgow City"
"G1  2HE","S12000049","Glasgow City"
"G1  2HF","S12000049","Glasgow City"
"G1  2HH","S12000049","Glasgow City"
"G1  2HJ","S12000049","Glasgow City"
"G1  2HL","S12000049","Glasgow City"
"G1  2HN","S12000049","Glasgow City"
"G1  2HP","S12000049","Glasgow City"
"G1  2HQ","S12000049","Glasgow City"
"G1  2HR","S12000049","Glasgow City"
"G1  2HT","S12000049","Glasgow City"
"G1  2HW","S12000049","Glasgow City"
"G1  2HZ","S12000049","Glasgow City"
"G1  2JA","S12000049","Glasgow City"
"G1  2JD","S12000049","Glasgow City"
"G1  2JE","S12000049","Glasgow City"
"G1  2JF","S12000049","Glasgow City"
"G1  2JG","S12000049","Glasgow City"
"G1  2JH","S12000049","Glasgow City"
"G1  2JL","S12000049","Glasgow City"
"G1  2JN","S12000049","Glasgow City"
"G1  2JQ","S12000049","Glasgow City"
"G1  2JR","S12000049","Glasgow City"
"G1  2JS","S12000049","Glasgow City"
"G1  2JU","S12000049","Glasgow City"
"G1  2JW","S12000049","Glasgow City"
"G1  2JX","S12000049","Glasgow City"
"G1  2JY","S12000049","Glasgow City"
"G1  2JZ","S12000049","Glasgow City"
"G1  2LA","S12000049","Glasgow City"
"G1  2LB","S12000049","Glasgow City"
"G1  2LH","S12000049","Glasgow City"
"G1  2LL","S12000049","Glasgow City"
"G1  2LN","S12000049","Glasgow City"
"G1  2LP","S12000049","Glasgow City"
"G1  2LR","S12000049","Glasgow City"
"G1  2LS","S12000049","Glasgow City"
"G1  2LT","S12000049","Glasgow City"
"G1  2LU","S12000049","Glasgow City"
"G1  2LW","S12000049","Glasgow City"
"G1  2LY","S12000049","Glasgow City"
"G1  2NA","S12000049","Glasgow City"
"G1  2NB","S12000049","Glasgow City"
"G1  2ND","S12000049","Glasgow City"
"G1  2NF","S12000049","Glasgow City"
"G1  2NG","S12000049","Glasgow City"
"G1  2NH","S12000049","Glasgow City"
"G1  2NP","S12000049","Glasgow City"
"G1  2NQ","S12000049","Glasgow City"
"G1  2NR","S12000049","Glasgow City"
"G1  2NS","S12000049","Glasgow City"
"G1  2NT","S12000049","Glasgow City"
"G1  2NU","S12000049","Glasgow City"
"G1  2NW","S12000049","Glasgow City"
"G1  2NX","S12000049","Glasgow City"
"G1  2NY","S12000049","Glasgow City"
"G1  2NZ","S12000049","Glasgow City"
"G1  2PB","S12000049","Glasgow City"
"G1  2PE","S12000049","Glasgow City"
"G1  2PF","S12000049","Glasgow City"
"G1  2PG","S12000049","Glasgow City"
"G1  2PH","S12000049","Glasgow City"
"G1  2PJ","S12000049","Glasgow City"
"G1  2PL","S12000049","Glasgow City"
"G1  2PN","S12000049","Glasgow City"
"G1  2PP","S12000049","Glasgow City"
"G1  2PQ","S12000049","Glasgow City"
"G1  2PR","S12000049","Glasgow City"
"G1  2PS","S12000049","Glasgow City"
"G1  2PT","S12000049","Glasgow City"
"G1  2PU","S12000049","Glasgow City"
"G1  2PW","S12000049","Glasgow City"
"G1  2PX","S12000049","Glasgow City"
"G1  2PY","S12000049","Glasgow City"
"G1  2PZ","S12000049","Glasgow City"
"G1  2QA","S12000049","Glasgow City"
"G1  2QB","S12000049","Glasgow City"
"G1  2QD","S12000049","Glasgow City"
"G1  2QG","S12000049","Glasgow City"
"G1  2QH","S12000049","Glasgow City"
"G1  2QJ","S12000049","Glasgow City"
"G1  2QN","S12000049","Glasgow City"
"G1  2QP","S12000049","Glasgow City"
"G1  2QQ","S12000049","Glasgow City"
"G1  2QR","S12000049","Glasgow City"
"G1  2QS","S12000049","Glasgow City"
"G1  2QT","S12000049","Glasgow City"
"G1  2QU","S12000049","Glasgow City"
"G1  2QW","S12000049","Glasgow City"
"G1  2QX","S12000049","Glasgow City"
"G1  2QY","S12000049","Glasgow City"
"G1  2QZ","S12000049","Glasgow City"
"G1  2RA","S12000049","Glasgow City"
"G1  2RB","S12000049","Glasgow City"
"G1  2RD","S12000049","Glasgow City"
"G1  2RF","S12000049","Glasgow City"
"G1  2RG","S12000049","Glasgow City"
"G1  2RH","S12000049","Glasgow City"
"G1  2RJ","S12000049","Glasgow City"
