pcd,lad23cd,lad23nm
"DG1 1LZ","S12000006","Dumfries and Galloway"
"DG1 1NA","S12000006","Dumfries and Galloway"
"DG1 1NB","S12000006","Dumfries and Galloway"
"DG1 1ND","S12000006","Dumfries and Galloway"
"DG1 1NE","S12000006","Dumfries and Galloway"
"DG1 1NF","S12000006","Dumfries and Galloway"
"DG1 1NH","S12000006","Dumfries and Galloway"
"DG1 1NJ","S12000006","Dumfries and Galloway"
"DG1 1NL","S12000006","Dumfries and Galloway"
"DG1 1NN","S12000006","Dumfries and Galloway"
"DG1 1NP","S12000006","Dumfries and Galloway"
"DG1 1NQ","S12000006","Dumfries and Galloway"
"DG1 1NR","S12000006","Dumfries and Galloway"
"DG1 1NS","S12000006","Dumfries and Galloway"
"DG1 1NT","S12000006","Dumfries and Galloway"
"DG1 1NU","S12000006","Dumfries and Galloway"
"DG1 1NW","S12000006","Dumfries and Galloway"
"DG1 1NX","S12000006","Dumfries and Galloway"
"DG1 1NY","S12000006","Dumfries and Galloway"
"DG1 1NZ","S12000006","Dumfries and Galloway"
"DG1 1PA","S12000006","Dumfries and Galloway"
"DG1 1PB","S12000006","Dumfries and Galloway"
"DG1 1PD","S12000006","Dumfries and Galloway"
"DG1 1PE","S12000006","Dumfries and Galloway"
"DG1 1PF","S12000006","Dumfries and Galloway"
"DG1 1PG","S12000006","Dumfries and Galloway"
"DG1 1PH","S12000006","Dumfries and Galloway"
"DG1 1PJ","S12000006","Dumfries and Galloway"
"DG1 1PL","S12000006","Dumfries and Galloway"
"DG1 1PN","S12000006","Dumfries and Galloway"
"DG1 1PP","S12000006","Dumfries and Galloway"
"DG1 1PQ","S12000006","Dumfries and Galloway"
"DG1 1PS","S12000006","Dumfries and Galloway"
"DG1 1PW","S12000006","Dumfries and Galloway"
"DG1 1PX","S12000006","Dumfries and Galloway"
"DG1 1PY","S12000006","Dumfries and Galloway"
"DG1 1PZ","S12000006","Dumfries and Galloway"
"DG1 1QA","S12000006","Dumfries and Galloway"
"DG1 1QB","S12000006","Dumfries and Galloway"
"DG1 1QD","S12000006","Dumfries and Galloway"
"DG1 1QE","S12000006","Dumfries and Galloway"
