pcd,lad23cd,lad23nm
"AB1 1BD","S12000033","Aberdeen City"
"AB1 1BE","S12000033","Aberdeen City"
"AB1 1BH","S12000033","Aberdeen City"
"AB1 1BJ","S12000033","Aberdeen City"
"AB1 1BL","S12000033","Aberdeen City"
"AB1 1BN","S12000033","Aberdeen City"
"AB1 1BP","S12000033","Aberdeen City"
"AB1 1BQ","S12000033","Aberdeen City"
"AB1 1BR","S12000033","Aberdeen City"
"AB1 1BS","S12000033","Aberdeen City"
"AB1 1BT","S12000033","Aberdeen City"
"AB1 1BU","S12000033","Aberdeen City"
"AB1 1BX","S12000033","Aberdeen City"
"AB1 1BY","S12000033","Aberdeen City"
"AB1 1BZ","S12000033","Aberdeen City"
"AB1 1DA","S12000033","Aberdeen City"
"AB1 1DB","S12000033","Aberdeen City"
"AB1 1DD","S12000033","Aberdeen City"
"AB1 1DE","S12000033","Aberdeen City"
"AB1 1DF","S12000033","Aberdeen City"
"AB1 1DG","S12000033","Aberdeen City"
"AB1 1DH","S12000033","Aberdeen City"
"AB1 1DJ","S12000033","Aberdeen City"
"AB1 1DL","S12000033","Aberdeen City"
"AB1 1DN","S12000033","Aberdeen City"
"AB1 1DP","S12000033","Aberdeen City"
"AB1 1DQ","S12000033","Aberdeen City"
"AB1 1DR","S12000033","Aberdeen City"
"AB1 1DS","S12000033","Aberdeen City"
"AB1 1DT","S12000033","Aberdeen City"
"AB1 1DU","S12000033","Aberdeen City"
"AB1 1DW","S12000033","Aberdeen City"
"AB1 1DX","S12000033","Aberdeen City"
"AB1 1DY","S12000033","Aberdeen City"
"AB1 1DZ","S12000033","Aberdeen City"
"AB1 1EA","S12000033","Aberdeen City"
"AB1 1EB","S12000033","Aberdeen City"
"AB1 1ED","S12000033","Aberdeen City"
"AB1 1EE","S12000033","Aberdeen City"
"AB1 1EF","S12000033","Aberdeen City"
"AB1 1EG","S12000033","Aberdeen City"
"AB1 1EH","S12000033","Aberdeen City"
"AB1 1EJ","S12000033","Aberdeen City"
"AB1 1EL","S12000033","Aberdeen City"
"AB1 1EN","S12000033","Aberdeen City"
"AB1 1EP","S12000033","Aberdeen City"
"AB1 1EQ","S12000033","Aberdeen City"
"AB1 1ER","S12000033","Aberdeen City"
"AB1 1ES","S12000033","Aberdeen City"
"AB1 1ET","S12000033","Aberdeen City"
"AB1 1EU","S12000033","Aberdeen City"
"AB1 1EW","S12000033","Aberdeen City"
"AB1 1EX","S12000033","Aberdeen City"
"AB1 1EY","S12000033","Aberdeen City"
"AB1 1EZ","S12000033","Aberdeen City"
"AB1 1FA","S12000033","Aberdeen City"
"AB1 1FB","S12000033","Aberdeen City"
"AB1 1FD","S12000033","Aberdeen City"
"AB1 1FE","S12000033","Aberdeen City"
"AB1 1FF","S12000033","Aberdeen City"
"AB1 1FG","S12000033","Aberdeen City"
"AB1 1FH","S12000033","Aberdeen City"
"AB1 1HA","S12000033","Aberdeen City"
"AB1 1HB","S12000033","Aberdeen City"
"AB1 1HD","S12000033","Aberdeen City"
"AB1 1HE","S12000033","Aberdeen City"
"AB1 1HF","S12000033","Aberdeen City"
"AB1 1HG","S12000033","Aberdeen City"
"AB1 1HH","S12000033","Aberdeen City"
"AB1 1HJ","S12000033","Aberdeen City"
"AB1 1HL","S12000033","Aberdeen City"
"AB1 1HN","S12000033","Aberdeen City"
"AB1 1HP","S12000033","Aberdeen City"
"AB1 1HQ","S12000033","Aberdeen City"
"AB1 1HR","S12000033","Aberdeen City"
