pcd,lad23cd,lad23nm
"EH1 1PR","S12000036","City of Edinburgh"
"EH1 1PS","S12000036","City of Edinburgh"
"EH1 1PT","S12000036","City of Edinburgh"
"EH1 1PU","S12000036","City of Edinburgh"
"EH1 1PW","S12000036","City of Edinburgh"
"EH1 1PX","S12000036","City of Edinburgh"
"EH1 1PY","S12000036","City of Edinburgh"
"EH1 1PZ","S12000036","City of Edinburgh"
"EH1 1QA","S12000036","City of Edinburgh"
"EH1 1QB","S12000036","City of Edinburgh"
"EH1 1QD","S12000036","City of Edinburgh"
"EH1 1QE","S12000036","City of Edinburgh"
"EH1 1QF","S12000036","City of Edinburgh"
"EH1 1QG","S12000036","City of Edinburgh"
"EH1 1QH","S12000036","City of Edinburgh"
"EH1 1QJ","S12000036","City of Edinburgh"
"EH1 1QL","S12000036","City of Edinburgh"
"EH1 1QN","S12000036","City of Edinburgh"
"EH1 1QP","S12000036","City of Edinburgh"
"EH1 1QQ","S12000036","City of Edinburgh"
"EH1 1QR","S12000036","City of Edinburgh"
"EH1 1QS","S12000036","City of Edinburgh"
"EH1 1QT","S12000036","City of Edinburgh"
"EH1 1QU","S12000036","City of Edinburgh"
"EH1 1QW","S12000036","City of Edinburgh"
"EH1 1QX","S12000036","City of Edinburgh"
"EH1 1QY","S12000036","City of Edinburgh"
"EH1 1QZ","S12000036","City of Edinburgh"
"EH1 1RA","S12000036","City of Edinburgh"
"EH1 1RB","S12000036","City of Edinburgh"
"EH1 1RD","S12000036","City of Edinburgh"
"EH1 1RE","S12000036","City of Edinburgh"
"EH1 1RF","S12000036","City of Edinburgh"
"EH1 1RJ","S12000036","City of Edinburgh"
"EH1 1RL","S12000036","City of Edinburgh"
"EH1 1RN","S12000036","City of Edinburgh"
"EH1 1RP","S12000036","City of Edinburgh"
"EH1 1RQ","S12000036","City of Edinburgh"
"EH1 1RR","S12000036","City of Edinburgh"
"EH1 1RS","S12000036","City of Edinburgh"
"EH1 1RT","S12000036","City of Edinburgh"
"EH1 1RU","S12000036","City of Edinburgh"
"EH1 1RW","S12000036","City of Edinburgh"
"EH1 1RX","S12000036","City of Edinburgh"
